Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Satisfaction_Score,Feedback_Comments,Likelihood_to_Recommend
3095,611,2023-05-09 22:00:00,4300.0,Loan Payment,8.0,Needs Improvement,10
3096,943,2023-05-09 23:00:00,1780.0,Purchase,8.0,Very Satisfied,1
3097,38,2023-05-10 00:00:00,1532.0,Purchase,6.0,Good Service,2
3098,161,2023-05-10 01:00:00,841.0,Loan Payment,5.0,Good Service,2
3099,462,2023-05-10 02:00:00,571.0,Loan Payment,8.0,Good Service,3
3100,944,2023-05-10 03:00:00,3550.0,Loan Payment,3.0,Unsatisfactory,2
3101,449,2023-05-10 04:00:00,4146.0,Bill Payment,1.0,Very Satisfied,2
3102,117,2023-05-10 05:00:00,1489.0,Investment,5.0,Very Satisfied,7
3103,241,2023-05-10 06:00:00,4476.0,Purchase,2.0,Needs Improvement,3
3104,26,2023-05-10 07:00:00,1215.0,Purchase,7.0,Good Service,10
3105,648,2023-05-10 08:00:00,666.0,Bill Payment,8.0,Needs Improvement,5
3106,562,2023-05-10 09:00:00,3950.0,Loan Payment,9.0,Good Service,2
3107,976,2023-05-10 10:00:00,599.0,Investment,10.0,Very Satisfied,8
3108,806,2023-05-10 11:00:00,4336.0,Loan Payment,8.0,Good Service,3
3109,906,2023-05-10 12:00:00,4914.0,Purchase,6.0,Good Service,1
3110,298,2023-05-10 13:00:00,1381.0,Bill Payment,4.0,Needs Improvement,6
3111,805,2023-05-10 14:00:00,4584.0,Investment,9.0,Good Service,3
3112,154,2023-05-10 15:00:00,3761.0,Investment,3.0,Good Service,6
3113,732,2023-05-10 16:00:00,3769.0,Investment,8.0,Excellent,3
3114,652,2023-05-10 17:00:00,2110.0,Investment,7.0,Good Service,9
3115,468,2023-05-10 18:00:00,1894.0,Bill Payment,8.0,Good Service,9
3116,49,2023-05-10 19:00:00,757.0,Purchase,10.0,Very Satisfied,1
3117,654,2023-05-10 20:00:00,473.0,Investment,4.0,Unsatisfactory,8
3118,46,2023-05-10 21:00:00,763.0,Investment,6.0,Good Service,1
3119,675,2023-05-10 22:00:00,592.0,Purchase,1.0,Unsatisfactory,2
3120,285,2023-05-10 23:00:00,2215.0,Loan Payment,1.0,Excellent,3
3121,780,2023-05-11 00:00:00,4124.0,Investment,4.0,Very Satisfied,7
3122,628,2023-05-11 01:00:00,4160.0,Investment,8.0,Needs Improvement,7
3123,82,2023-05-11 02:00:00,4037.0,Loan Payment,4.0,Good Service,8
3124,44,2023-05-11 03:00:00,4826.0,Purchase,7.0,Excellent,9
3125,706,2023-05-11 04:00:00,3363.0,Purchase,1.0,Good Service,2
3126,770,2023-05-11 05:00:00,2818.0,Investment,4.0,Needs Improvement,9
3127,955,2023-05-11 06:00:00,3613.0,Purchase,4.0,Good Service,9
3128,273,2023-05-11 07:00:00,3923.0,Loan Payment,10.0,Needs Improvement,7
3129,394,2023-05-11 08:00:00,1429.0,Bill Payment,10.0,Unsatisfactory,2
3130,786,2023-05-11 09:00:00,2177.0,Loan Payment,5.0,Good Service,10
3131,790,2023-05-11 10:00:00,2154.0,Loan Payment,2.0,Unsatisfactory,4
3132,595,2023-05-11 11:00:00,2177.0,Bill Payment,1.0,Needs Improvement,3
3133,58,2023-05-11 12:00:00,1570.0,Loan Payment,10.0,Good Service,3
3134,565,2023-05-11 13:00:00,1186.0,Investment,7.0,Unsatisfactory,10
3135,1,2023-05-11 14:00:00,1278.0,Investment,10.0,Very Satisfied,9
3136,216,2023-05-11 15:00:00,3597.0,Purchase,4.0,Unsatisfactory,10
3137,317,2023-05-11 16:00:00,1176.0,Purchase,5.0,Good Service,4
3138,228,2023-05-11 17:00:00,3585.0,Loan Payment,8.0,Needs Improvement,1
3139,473,2023-05-11 18:00:00,2851.0,Investment,10.0,Unsatisfactory,5
3140,484,2023-05-11 19:00:00,1880.0,Investment,5.0,Excellent,10
3141,766,2023-05-11 20:00:00,3939.0,Bill Payment,3.0,Needs Improvement,6
3142,671,2023-05-11 21:00:00,2277.0,Purchase,9.0,Needs Improvement,3
3143,287,2023-05-11 22:00:00,2896.0,Investment,8.0,Excellent,10
3144,511,2023-05-11 23:00:00,169.0,Loan Payment,10.0,Needs Improvement,3
3145,578,2023-05-12 00:00:00,2668.0,Investment,1.0,Excellent,7
3146,915,2023-05-12 01:00:00,3773.0,Purchase,5.0,Excellent,1
3147,821,2023-05-12 02:00:00,4744.0,Loan Payment,7.0,Excellent,8
3148,972,2023-05-12 03:00:00,1065.0,Purchase,3.0,Good Service,1
3149,458,2023-05-12 04:00:00,343.0,Investment,7.0,Needs Improvement,8
3150,95,2023-05-12 05:00:00,3606.0,Investment,8.0,Good Service,5
3151,493,2023-05-12 06:00:00,901.0,Investment,1.0,Good Service,5
3152,765,2023-05-12 07:00:00,2997.0,Purchase,6.0,Excellent,4
3153,150,2023-05-12 08:00:00,4457.0,Loan Payment,1.0,Needs Improvement,4
3154,23,2023-05-12 09:00:00,1372.0,Investment,8.0,Good Service,6
3155,756,2023-05-12 10:00:00,935.0,Investment,2.0,Needs Improvement,8
3156,215,2023-05-12 11:00:00,2453.0,Investment,3.0,Very Satisfied,9
3157,399,2023-05-12 12:00:00,2587.0,Bill Payment,1.0,Excellent,8
3158,410,2023-05-12 13:00:00,3990.0,Bill Payment,1.0,Needs Improvement,8
3159,131,2023-05-12 14:00:00,2415.0,Loan Payment,8.0,Needs Improvement,7
3160,855,2023-05-12 15:00:00,1429.0,Purchase,6.0,Unsatisfactory,6
3161,148,2023-05-12 16:00:00,2885.0,Investment,10.0,Unsatisfactory,1
3162,381,2023-05-12 17:00:00,69.0,Investment,6.0,Needs Improvement,7
3163,109,2023-05-12 18:00:00,2534.0,Purchase,3.0,Good Service,9
3164,552,2023-05-12 19:00:00,2460.0,Purchase,1.0,Excellent,8
3165,121,2023-05-12 20:00:00,2669.0,Loan Payment,7.0,Very Satisfied,1
3166,295,2023-05-12 21:00:00,4106.0,Purchase,1.0,Excellent,9
3167,120,2023-05-12 22:00:00,1588.0,Investment,4.0,Good Service,2
3168,456,2023-05-12 23:00:00,4416.0,Loan Payment,4.0,Very Satisfied,5
3169,530,2023-05-13 00:00:00,3115.0,Bill Payment,10.0,Good Service,10
3170,169,2023-05-13 01:00:00,717.0,Loan Payment,7.0,Good Service,2
3171,710,2023-05-13 02:00:00,1790.0,Loan Payment,10.0,Excellent,3
3172,923,2023-05-13 03:00:00,2423.0,Loan Payment,1.0,Very Satisfied,2
3173,996,2023-05-13 04:00:00,4963.0,Purchase,8.0,Good Service,7
3174,143,2023-05-13 05:00:00,3416.0,Investment,8.0,Good Service,5
3175,37,2023-05-13 06:00:00,2171.0,Purchase,4.0,Very Satisfied,2
3176,698,2023-05-13 07:00:00,3549.0,Investment,10.0,Good Service,8
3177,261,2023-05-13 08:00:00,618.0,Purchase,5.0,Good Service,9
3178,231,2023-05-13 09:00:00,318.0,Loan Payment,5.0,Unsatisfactory,10
3179,254,2023-05-13 10:00:00,4317.0,Investment,3.0,Very Satisfied,1
3180,329,2023-05-13 11:00:00,2374.0,Purchase,10.0,Very Satisfied,3
3181,903,2023-05-13 12:00:00,2460.0,Loan Payment,6.0,Needs Improvement,1
3182,297,2023-05-13 13:00:00,255.0,Bill Payment,1.0,Good Service,4
3183,980,2023-05-13 14:00:00,248.0,Purchase,1.0,Good Service,1
3184,10,2023-05-13 15:00:00,529.0,Purchase,7.0,Good Service,1
3185,446,2023-05-13 16:00:00,3917.0,Bill Payment,1.0,Very Satisfied,9
3186,922,2023-05-13 17:00:00,286.0,Purchase,1.0,Good Service,7
3187,836,2023-05-13 18:00:00,4038.0,Bill Payment,6.0,Unsatisfactory,8
3188,230,2023-05-13 19:00:00,2460.0,Investment,2.0,Good Service,2
3189,536,2023-05-13 20:00:00,615.0,Bill Payment,4.0,Excellent,7
3190,78,2023-05-13 21:00:00,4583.0,Loan Payment,6.0,Excellent,4
3191,425,2023-05-13 22:00:00,4613.0,Bill Payment,5.0,Unsatisfactory,4
3192,193,2023-05-13 23:00:00,4063.0,Investment,1.0,Needs Improvement,4
3193,401,2023-05-14 00:00:00,2722.0,Bill Payment,3.0,Good Service,1
3194,109,2023-05-14 01:00:00,151.0,Bill Payment,3.0,Good Service,9
3195,792,2023-05-14 02:00:00,3671.0,Investment,6.0,Very Satisfied,1
3196,923,2023-05-14 03:00:00,2379.0,Purchase,1.0,Very Satisfied,2
3197,263,2023-05-14 04:00:00,1727.0,Purchase,9.0,Very Satisfied,6
3198,329,2023-05-14 05:00:00,4566.0,Loan Payment,10.0,Very Satisfied,3
3199,363,2023-05-14 06:00:00,4775.0,Loan Payment,2.0,Needs Improvement,6
3200,867,2023-05-14 07:00:00,3437.0,Bill Payment,8.0,Unsatisfactory,8
3201,378,2023-05-14 08:00:00,2460.0,Purchase,5.0,Good Service,4
3202,780,2023-05-14 09:00:00,1854.0,Purchase,4.0,Very Satisfied,7
3203,341,2023-05-14 10:00:00,409.0,Bill Payment,7.0,Needs Improvement,7
3204,259,2023-05-14 11:00:00,4773.0,Investment,9.0,Good Service,1
3205,335,2023-05-14 12:00:00,2573.0,Purchase,7.0,Excellent,8
3206,85,2023-05-14 13:00:00,1532.0,Loan Payment,7.0,Very Satisfied,10
3207,522,2023-05-14 14:00:00,1344.0,Bill Payment,2.0,Excellent,8
3208,801,2023-05-14 15:00:00,2633.0,Investment,8.0,Unsatisfactory,7
3209,814,2023-05-14 16:00:00,248.0,Loan Payment,3.0,Very Satisfied,5
3210,571,2023-05-14 17:00:00,3225.0,Purchase,2.0,Unsatisfactory,7
3211,308,2023-05-14 18:00:00,3657.0,Investment,1.0,Unsatisfactory,5
3212,262,2023-05-14 19:00:00,1626.0,Loan Payment,10.0,Excellent,8
3213,898,2023-05-14 20:00:00,2439.0,Bill Payment,6.0,Very Satisfied,5
3214,797,2023-05-14 21:00:00,3662.0,Investment,2.0,Very Satisfied,4
3215,631,2023-05-14 22:00:00,1731.0,Investment,8.0,Excellent,3
3216,680,2023-05-14 23:00:00,2460.0,Bill Payment,4.0,Good Service,5
3217,865,2023-05-15 00:00:00,3149.0,Purchase,2.0,Needs Improvement,7
3218,701,2023-05-15 01:00:00,2888.0,Purchase,4.0,Excellent,8
3219,452,2023-05-15 02:00:00,1545.0,Investment,7.0,Needs Improvement,4
3220,251,2023-05-15 03:00:00,545.0,Investment,10.0,Unsatisfactory,2
3221,324,2023-05-15 04:00:00,958.0,Investment,3.0,Unsatisfactory,3
3222,925,2023-05-15 05:00:00,4968.0,Loan Payment,1.0,Unsatisfactory,6
3223,229,2023-05-15 06:00:00,2652.0,Investment,3.0,Unsatisfactory,3
3224,702,2023-05-15 07:00:00,3951.0,Purchase,10.0,Very Satisfied,10
3225,828,2023-05-15 08:00:00,1031.0,Bill Payment,4.0,Unsatisfactory,6
3226,636,2023-05-15 09:00:00,443.0,Bill Payment,10.0,Unsatisfactory,9
3227,596,2023-05-15 10:00:00,1413.0,Bill Payment,2.0,Good Service,2
3228,297,2023-05-15 11:00:00,3521.0,Investment,1.0,Good Service,4
3229,727,2023-05-15 12:00:00,2945.0,Investment,9.0,Excellent,3
3230,237,2023-05-15 13:00:00,4888.0,Bill Payment,8.0,Unsatisfactory,10
3231,978,2023-05-15 14:00:00,4274.0,Loan Payment,8.0,Needs Improvement,3
3232,625,2023-05-15 15:00:00,4814.0,Loan Payment,2.0,Good Service,8
3233,217,2023-05-15 16:00:00,3343.0,Loan Payment,2.0,Excellent,7
3234,833,2023-05-15 17:00:00,1612.0,Loan Payment,2.0,Very Satisfied,8
3235,246,2023-05-15 18:00:00,238.0,Purchase,9.0,Needs Improvement,4
3236,448,2023-05-15 19:00:00,4532.0,Bill Payment,8.0,Excellent,4
3237,847,2023-05-15 20:00:00,4227.0,Purchase,1.0,Excellent,1
3238,319,2023-05-15 21:00:00,2206.0,Investment,1.0,Good Service,6
3239,994,2023-05-15 22:00:00,2909.0,Loan Payment,5.0,Needs Improvement,2
3240,432,2023-05-15 23:00:00,120.0,Loan Payment,8.0,Needs Improvement,3
3241,404,2023-05-16 00:00:00,1254.0,Bill Payment,9.0,Excellent,3
3242,886,2023-05-16 01:00:00,4169.0,Loan Payment,6.0,Good Service,10
3243,37,2023-05-16 02:00:00,2695.0,Bill Payment,4.0,Very Satisfied,2
3244,576,2023-05-16 03:00:00,3811.0,Investment,4.0,Unsatisfactory,3
3245,731,2023-05-16 04:00:00,3877.0,Loan Payment,4.0,Good Service,5
3246,342,2023-05-16 05:00:00,1387.0,Loan Payment,3.0,Unsatisfactory,2
3247,389,2023-05-16 06:00:00,2460.0,Purchase,7.0,Very Satisfied,5
3248,34,2023-05-16 07:00:00,22.0,Bill Payment,3.0,Good Service,7
3249,39,2023-05-16 08:00:00,4344.0,Bill Payment,1.0,Good Service,7
3250,579,2023-05-16 09:00:00,3271.0,Loan Payment,3.0,Needs Improvement,5
3251,209,2023-05-16 10:00:00,672.0,Purchase,9.0,Unsatisfactory,4
3252,830,2023-05-16 11:00:00,2460.0,Loan Payment,8.0,Needs Improvement,4
3253,856,2023-05-16 12:00:00,703.0,Bill Payment,5.0,Very Satisfied,3
3254,152,2023-05-16 13:00:00,3400.0,Bill Payment,10.0,Needs Improvement,7
3255,899,2023-05-16 14:00:00,1191.0,Loan Payment,9.0,Needs Improvement,5
3256,365,2023-05-16 15:00:00,3028.0,Investment,1.0,Good Service,8
3257,199,2023-05-16 16:00:00,1514.0,Loan Payment,5.0,Excellent,3
3258,601,2023-05-16 17:00:00,1912.0,Purchase,10.0,Very Satisfied,4
3259,760,2023-05-16 18:00:00,4181.0,Bill Payment,3.0,Unsatisfactory,5
3260,835,2023-05-16 19:00:00,338.0,Bill Payment,6.0,Unsatisfactory,8
3261,79,2023-05-16 20:00:00,1449.0,Loan Payment,8.0,Good Service,7
3262,477,2023-05-16 21:00:00,3856.0,Investment,4.0,Very Satisfied,7
3263,434,2023-05-16 22:00:00,4177.0,Bill Payment,9.0,Unsatisfactory,1
3264,797,2023-05-16 23:00:00,234.0,Loan Payment,2.0,Very Satisfied,4
3265,842,2023-05-17 00:00:00,2530.0,Investment,5.0,Needs Improvement,10
3266,32,2023-05-17 01:00:00,3724.0,Loan Payment,3.0,Needs Improvement,7
3267,87,2023-05-17 02:00:00,2417.0,Loan Payment,5.0,Unsatisfactory,3
3268,551,2023-05-17 03:00:00,820.0,Loan Payment,2.0,Needs Improvement,10
3269,393,2023-05-17 04:00:00,3127.0,Bill Payment,1.0,Excellent,3
3270,613,2023-05-17 05:00:00,4783.0,Investment,1.0,Needs Improvement,10
3271,244,2023-05-17 06:00:00,3300.0,Purchase,2.0,Very Satisfied,4
3272,232,2023-05-17 07:00:00,4396.0,Purchase,2.0,Very Satisfied,6
3273,910,2023-05-17 08:00:00,2261.0,Bill Payment,5.0,Unsatisfactory,6
3274,580,2023-05-17 09:00:00,4671.0,Bill Payment,1.0,Very Satisfied,4
3275,192,2023-05-17 10:00:00,2539.0,Loan Payment,10.0,Unsatisfactory,9
3276,916,2023-05-17 11:00:00,4616.0,Loan Payment,6.0,Needs Improvement,3
3277,540,2023-05-17 12:00:00,933.0,Investment,2.0,Good Service,8
3278,270,2023-05-17 13:00:00,3062.0,Loan Payment,7.0,Needs Improvement,3
3279,940,2023-05-17 14:00:00,25.0,Investment,8.0,Very Satisfied,1
3280,738,2023-05-17 15:00:00,3606.0,Loan Payment,2.0,Good Service,10
3281,77,2023-05-17 16:00:00,2460.0,Loan Payment,9.0,Good Service,5
3282,735,2023-05-17 17:00:00,4461.0,Purchase,5.0,Very Satisfied,9
3283,993,2023-05-17 18:00:00,4935.0,Bill Payment,1.0,Good Service,2
3284,884,2023-05-17 19:00:00,4020.0,Investment,10.0,Unsatisfactory,3
3285,167,2023-05-17 20:00:00,2656.0,Purchase,4.0,Unsatisfactory,9
3286,284,2023-05-17 21:00:00,1111.0,Loan Payment,1.0,Good Service,1
3287,704,2023-05-17 22:00:00,2985.0,Purchase,10.0,Excellent,1
3288,89,2023-05-17 23:00:00,1100.0,Investment,9.0,Good Service,3
3289,544,2023-05-18 00:00:00,2916.0,Bill Payment,5.0,Good Service,5
3290,649,2023-05-18 01:00:00,7315.0,Purchase,10.0,Unsatisfactory,2
3291,156,2023-05-18 02:00:00,4319.0,Investment,4.0,Very Satisfied,8
3292,250,2023-05-18 03:00:00,1730.0,Loan Payment,7.0,Good Service,5
3293,95,2023-05-18 04:00:00,458.0,Purchase,8.0,Good Service,5
3294,17,2023-05-18 05:00:00,3022.0,Bill Payment,2.0,Needs Improvement,5
3295,117,2023-05-18 06:00:00,3514.0,Investment,5.0,Very Satisfied,7
3296,983,2023-05-18 07:00:00,1578.0,Bill Payment,6.0,Good Service,7
3297,333,2023-05-18 08:00:00,3196.0,Loan Payment,3.0,Needs Improvement,9
3298,823,2023-05-18 09:00:00,3501.0,Bill Payment,8.0,Unsatisfactory,4
3299,522,2023-05-18 10:00:00,2556.0,Loan Payment,2.0,Excellent,8
3300,80,2023-05-18 11:00:00,4815.0,Loan Payment,8.0,Unsatisfactory,5
3301,646,2023-05-18 12:00:00,4485.0,Purchase,7.0,Good Service,3
3302,432,2023-05-18 13:00:00,1057.0,Loan Payment,8.0,Needs Improvement,3
3303,203,2023-05-18 14:00:00,4644.0,Bill Payment,4.0,Very Satisfied,8
3304,116,2023-05-18 15:00:00,4858.0,Purchase,7.0,Unsatisfactory,8
3305,963,2023-05-18 16:00:00,4640.0,Loan Payment,7.0,Excellent,8
3306,220,2023-05-18 17:00:00,4778.0,Investment,4.0,Unsatisfactory,8
3307,253,2023-05-18 18:00:00,1074.0,Investment,8.0,Needs Improvement,3
3308,169,2023-05-18 19:00:00,3831.0,Loan Payment,7.0,Good Service,2
3309,847,2023-05-18 20:00:00,577.0,Purchase,1.0,Excellent,1
3310,316,2023-05-18 21:00:00,1446.0,Purchase,5.0,Very Satisfied,2
3311,717,2023-05-18 22:00:00,4520.0,Purchase,2.0,Very Satisfied,9
3312,810,2023-05-18 23:00:00,4554.0,Bill Payment,6.0,Needs Improvement,4
3313,372,2023-05-19 00:00:00,4715.0,Investment,4.0,Needs Improvement,9
3314,760,2023-05-19 01:00:00,2715.0,Loan Payment,3.0,Unsatisfactory,5
3315,877,2023-05-19 02:00:00,2493.0,Loan Payment,4.0,Good Service,1
3316,977,2023-05-19 03:00:00,4810.0,Investment,9.0,Unsatisfactory,5
3317,583,2023-05-19 04:00:00,4839.0,Bill Payment,10.0,Very Satisfied,3
3318,156,2023-05-19 05:00:00,3789.0,Purchase,4.0,Very Satisfied,8
3319,614,2023-05-19 06:00:00,4905.0,Investment,10.0,Very Satisfied,10
3320,13,2023-05-19 07:00:00,2804.0,Loan Payment,7.0,Very Satisfied,5
3321,508,2023-05-19 08:00:00,1870.0,Bill Payment,2.0,Needs Improvement,7
3322,465,2023-05-19 09:00:00,3346.0,Loan Payment,1.0,Good Service,8
3323,783,2023-05-19 10:00:00,1900.0,Purchase,10.0,Needs Improvement,1
3324,804,2023-05-19 11:00:00,4836.0,Investment,6.0,Good Service,5
3325,220,2023-05-19 12:00:00,4301.0,Purchase,4.0,Unsatisfactory,8
3326,15,2023-05-19 13:00:00,1107.0,Bill Payment,1.0,Needs Improvement,10
3327,750,2023-05-19 14:00:00,1648.0,Investment,8.0,Excellent,3
3328,117,2023-05-19 15:00:00,1668.0,Purchase,5.0,Very Satisfied,7
3329,331,2023-05-19 16:00:00,1135.0,Purchase,2.0,Good Service,7
3330,56,2023-05-19 17:00:00,273.0,Purchase,7.0,Good Service,6
3331,351,2023-05-19 18:00:00,3002.0,Bill Payment,9.0,Very Satisfied,8
3332,132,2023-05-19 19:00:00,170.0,Purchase,10.0,Good Service,3
3333,995,2023-05-19 20:00:00,2460.0,Loan Payment,8.0,Good Service,5
3334,226,2023-05-19 21:00:00,4875.0,Investment,4.0,Needs Improvement,5
3335,308,2023-05-19 22:00:00,320.0,Investment,1.0,Unsatisfactory,5
3336,475,2023-05-19 23:00:00,236.0,Purchase,6.0,Very Satisfied,5
3337,906,2023-05-20 00:00:00,282.0,Bill Payment,6.0,Good Service,1
3338,222,2023-05-20 01:00:00,4422.0,Loan Payment,4.0,Unsatisfactory,4
3339,173,2023-05-20 02:00:00,1932.0,Loan Payment,7.0,Needs Improvement,2
3340,340,2023-05-20 03:00:00,3167.0,Investment,5.0,Good Service,9
3341,797,2023-05-20 04:00:00,2348.0,Investment,2.0,Very Satisfied,4
3342,506,2023-05-20 05:00:00,1611.0,Loan Payment,5.0,Needs Improvement,2
3343,821,2023-05-20 06:00:00,3728.0,Investment,7.0,Excellent,8
3344,157,2023-05-20 07:00:00,2432.0,Purchase,7.0,Unsatisfactory,2
3345,151,2023-05-20 08:00:00,1935.0,Loan Payment,8.0,Excellent,10
3346,697,2023-05-20 09:00:00,576.0,Investment,10.0,Very Satisfied,4
3347,178,2023-05-20 10:00:00,2925.0,Purchase,6.0,Good Service,2
3348,533,2023-05-20 11:00:00,261.0,Purchase,9.0,Very Satisfied,1
3349,112,2023-05-20 12:00:00,2364.0,Loan Payment,10.0,Very Satisfied,3
3350,683,2023-05-20 13:00:00,3511.0,Purchase,2.0,Good Service,4
3351,138,2023-05-20 14:00:00,4780.0,Loan Payment,9.0,Good Service,10
3352,233,2023-05-20 15:00:00,2321.0,Purchase,10.0,Unsatisfactory,6
3353,332,2023-05-20 16:00:00,2125.0,Loan Payment,4.0,Unsatisfactory,8
3354,542,2023-05-20 17:00:00,1612.0,Loan Payment,9.0,Needs Improvement,2
3355,893,2023-05-20 18:00:00,3280.0,Loan Payment,8.0,Unsatisfactory,9
3356,307,2023-05-20 19:00:00,523.0,Loan Payment,10.0,Very Satisfied,1
3357,161,2023-05-20 20:00:00,451.0,Purchase,5.0,Good Service,2
3358,402,2023-05-20 21:00:00,10.0,Loan Payment,9.0,Unsatisfactory,2
3359,590,2023-05-20 22:00:00,912.0,Investment,6.0,Excellent,10
3360,278,2023-05-20 23:00:00,1230.0,Purchase,7.0,Good Service,3
3361,320,2023-05-21 00:00:00,2331.0,Loan Payment,8.0,Excellent,9
3362,533,2023-05-21 01:00:00,865.0,Purchase,9.0,Very Satisfied,1
3363,897,2023-05-21 02:00:00,1027.0,Purchase,4.0,Very Satisfied,5
3364,497,2023-05-21 03:00:00,2230.0,Purchase,1.0,Needs Improvement,5
3365,363,2023-05-21 04:00:00,4690.0,Purchase,2.0,Needs Improvement,6
3366,372,2023-05-21 05:00:00,3514.0,Loan Payment,4.0,Needs Improvement,9
3367,892,2023-05-21 06:00:00,4560.0,Purchase,10.0,Unsatisfactory,6
3368,655,2023-05-21 07:00:00,205.0,Investment,10.0,Unsatisfactory,2
3369,36,2023-05-21 08:00:00,4704.0,Purchase,9.0,Very Satisfied,8
3370,303,2023-05-21 09:00:00,1342.0,Purchase,5.0,Good Service,4
3371,438,2023-05-21 10:00:00,4661.0,Investment,9.0,Unsatisfactory,8
3372,726,2023-05-21 11:00:00,1527.0,Loan Payment,3.0,Good Service,7
3373,32,2023-05-21 12:00:00,4544.0,Investment,3.0,Needs Improvement,7
3374,186,2023-05-21 13:00:00,2707.0,Bill Payment,7.0,Needs Improvement,3
3375,174,2023-05-21 14:00:00,4464.0,Investment,6.0,Good Service,2
3376,566,2023-05-21 15:00:00,3117.0,Loan Payment,10.0,Unsatisfactory,1
3377,673,2023-05-21 16:00:00,2460.0,Investment,2.0,Very Satisfied,10
3378,250,2023-05-21 17:00:00,2715.0,Purchase,7.0,Good Service,5
3379,763,2023-05-21 18:00:00,2073.0,Loan Payment,8.0,Good Service,6
3380,935,2023-05-21 19:00:00,2802.0,Bill Payment,1.0,Excellent,9
3381,279,2023-05-21 20:00:00,430.0,Loan Payment,2.0,Good Service,2
3382,683,2023-05-21 21:00:00,4658.0,Purchase,2.0,Good Service,4
3383,695,2023-05-21 22:00:00,2824.0,Bill Payment,8.0,Needs Improvement,5
3384,2,2023-05-21 23:00:00,2850.0,Loan Payment,3.0,Very Satisfied,3
3385,194,2023-05-22 00:00:00,1041.0,Loan Payment,3.0,Good Service,7
3386,166,2023-05-22 01:00:00,1501.0,Purchase,2.0,Very Satisfied,2
3387,759,2023-05-22 02:00:00,4985.0,Investment,10.0,Very Satisfied,9
3388,925,2023-05-22 03:00:00,1895.0,Investment,1.0,Unsatisfactory,6
3389,756,2023-05-22 04:00:00,4957.0,Bill Payment,2.0,Needs Improvement,8
3390,110,2023-05-22 05:00:00,519.0,Purchase,1.0,Needs Improvement,4
3391,380,2023-05-22 06:00:00,1869.0,Purchase,1.0,Very Satisfied,5
3392,835,2023-05-22 07:00:00,1868.0,Investment,6.0,Unsatisfactory,8
3393,999,2023-05-22 08:00:00,923.0,Investment,10.0,Good Service,9
3394,583,2023-05-22 09:00:00,2075.0,Bill Payment,10.0,Very Satisfied,3
3395,676,2023-05-22 10:00:00,2976.0,Investment,10.0,Unsatisfactory,3
3396,285,2023-05-22 11:00:00,4899.0,Bill Payment,1.0,Excellent,3
3397,887,2023-05-22 12:00:00,3847.0,Loan Payment,6.0,Good Service,5
3398,421,2023-05-22 13:00:00,1606.0,Bill Payment,8.0,Good Service,2
3399,113,2023-05-22 14:00:00,4452.0,Bill Payment,8.0,Good Service,8
3400,228,2023-05-22 15:00:00,1065.0,Bill Payment,8.0,Needs Improvement,1
3401,471,2023-05-22 16:00:00,1033.0,Loan Payment,6.0,Needs Improvement,8
3402,813,2023-05-22 17:00:00,3214.0,Investment,8.0,Unsatisfactory,3
3403,528,2023-05-22 18:00:00,585.0,Bill Payment,2.0,Excellent,2
3404,496,2023-05-22 19:00:00,208.0,Investment,5.0,Needs Improvement,7
3405,31,2023-05-22 20:00:00,1375.0,Bill Payment,4.0,Needs Improvement,8
3406,162,2023-05-22 21:00:00,2008.0,Investment,6.0,Unsatisfactory,5
3407,818,2023-05-22 22:00:00,1026.0,Bill Payment,9.0,Good Service,1
3408,705,2023-05-22 23:00:00,3628.0,Investment,8.0,Unsatisfactory,4
3409,722,2023-05-23 00:00:00,35.0,Purchase,5.0,Good Service,4
3410,378,2023-05-23 01:00:00,1568.0,Loan Payment,5.0,Good Service,4
3411,446,2023-05-23 02:00:00,3734.0,Bill Payment,1.0,Very Satisfied,9
3412,744,2023-05-23 03:00:00,3468.0,Loan Payment,3.0,Unsatisfactory,7
3413,427,2023-05-23 04:00:00,3366.0,Bill Payment,2.0,Very Satisfied,2
3414,696,2023-05-23 05:00:00,2377.0,Purchase,5.0,Good Service,9
3415,504,2023-05-23 06:00:00,480.0,Purchase,8.0,Good Service,3
3416,527,2023-05-23 07:00:00,2477.0,Loan Payment,9.0,Very Satisfied,2
3417,944,2023-05-23 08:00:00,4756.0,Bill Payment,3.0,Unsatisfactory,2
3418,817,2023-05-23 09:00:00,895.0,Investment,9.0,Needs Improvement,10
3419,721,2023-05-23 10:00:00,885.0,Bill Payment,4.0,Good Service,3
3420,684,2023-05-23 11:00:00,951.0,Investment,5.0,Very Satisfied,5
3421,778,2023-05-23 12:00:00,3051.0,Loan Payment,3.0,Needs Improvement,6
3422,532,2023-05-23 13:00:00,581.0,Loan Payment,1.0,Needs Improvement,6
3423,582,2023-05-23 14:00:00,4159.0,Purchase,3.0,Unsatisfactory,7
3424,520,2023-05-23 15:00:00,614.0,Investment,5.0,Very Satisfied,2
