Customer_ID,Total_Spending,Avg_Transaction_Amount,Max_Transaction,Min_Transaction,Std_Transaction_Amount,Transaction_Count,Avg_Satisfaction_Score,Std_Satisfaction,Min_Satisfaction,Max_Satisfaction,Avg_Likelihood_to_Recommend,Min_Likelihood,Max_Likelihood,Count_Bill Payment,Count_Investment,Count_Loan Payment,Count_Purchase,Pct_Bill Payment,Pct_Investment,Pct_Loan Payment,Pct_Purchase,Pct_Business_Hours,Pct_Weekend_Transactions,Avg_Hour_of_Day,Std_Hour_of_Day,Tenure_Days,Days_Since_Last_Transaction,High_Risk_Transaction_Count,Engagement_Breadth,Avg_Feedback_Sentiment,Std_Feedback_Sentiment
759,16074.0,2296.29,4985.0,223.0,1612.16,7,10.0,0.0,10.0,10.0,9.0,9,9,0,2,2,3,0.0,28.57,5.62,7.28,0.43,0.14,15.43,7.0,112,58,2,3,4.0,0.0
760,13020.0,2604.0,4569.0,578.0,1810.54,5,3.0,0.0,3.0,3.0,5.0,5,5,2,0,2,1,40.0,0.0,4.44,2.02,0.2,0.4,10.8,8.17,172,5,0,3,1.0,0.0
761,18263.0,2029.22,4378.0,122.0,1470.28,9,7.0,0.0,7.0,7.0,7.0,7,7,4,2,1,2,44.44,3.74,1.75,3.39,0.11,0.22,13.33,7.18,164,43,2,4,3.0,0.0
762,21613.0,2701.62,4647.0,959.0,1281.35,8,4.0,0.0,4.0,4.0,4.0,4,4,2,1,4,1,25.0,3.03,11.1,2.12,0.5,0.5,13.75,6.11,183,16,1,4,4.0,0.0
763,5578.0,1859.33,2391.0,1114.0,664.77,3,8.0,0.0,8.0,8.0,6.0,6,6,1,1,1,0,33.33,2.75,2.56,0.0,0.33,0.67,14.67,4.93,134,55,1,3,3.0,0.0
764,14699.0,2449.83,4006.0,855.0,1083.91,6,8.0,0.0,8.0,8.0,6.0,6,6,0,4,0,2,0.0,66.67,0.0,2.75,0.5,0.0,11.5,7.87,142,56,4,2,3.0,0.0
765,6279.0,2093.0,2997.0,646.0,1266.07,3,6.0,0.0,6.0,6.0,4.0,4,4,2,0,0,1,66.67,0.0,0.0,1.44,0.0,0.0,8.33,8.08,94,77,0,2,5.0,0.0
766,19941.0,3323.5,4438.0,1217.0,1290.24,6,3.0,0.0,3.0,3.0,6.0,6,6,2,2,0,2,33.33,5.09,0.0,4.5,0.5,0.0,15.0,4.82,155,1,2,3,2.0,0.0
767,4999.0,1666.33,2364.0,1159.0,624.64,3,6.0,0.0,6.0,6.0,8.0,8,8,0,1,2,0,0.0,33.33,5.51,0.0,0.33,0.33,5.33,4.04,111,85,1,2,2.0,0.0
768,17340.0,2890.0,4762.0,1502.0,1468.49,6,6.0,0.0,6.0,6.0,5.0,5,5,3,3,0,0,50.0,5.36,0.0,0.0,0.0,0.67,10.0,6.36,162,26,3,2,5.0,0.0
769,2043.0,1021.5,1288.0,755.0,376.89,2,3.0,0.0,3.0,3.0,2.0,2,2,0,0,1,1,0.0,0.0,50.0,1.92,0.5,0.5,18.0,5.66,74,134,0,2,5.0,0.0
770,13819.0,2303.17,4809.0,716.0,1574.43,6,4.0,0.0,4.0,4.0,9.0,9,9,0,4,1,1,0.0,66.67,1.38,1.35,0.17,0.33,9.67,7.31,144,44,4,3,2.0,0.0
771,16197.0,2699.5,3970.0,544.0,1350.08,6,2.0,0.0,2.0,2.0,4.0,4,4,3,2,0,1,50.0,3.57,0.0,1.68,0.17,0.5,16.0,8.27,122,24,2,3,5.0,0.0
772,18089.0,3617.8,7315.0,590.0,2510.75,5,1.0,0.0,1.0,1.0,4.0,4,4,3,0,2,0,60.0,0.0,3.08,0.0,0.4,0.2,19.2,3.9,140,66,0,2,3.0,0.0
773,14740.0,2948.0,4935.0,573.0,1759.91,5,2.0,0.0,2.0,2.0,7.0,7,7,3,1,1,0,60.0,1.54,1.5,0.0,0.6,0.2,12.4,5.5,124,2,1,3,3.0,0.0
774,16457.0,2742.83,4137.0,708.0,1464.77,6,7.0,0.0,7.0,7.0,10.0,10,10,1,4,0,1,16.67,17.64,0.0,2.48,0.67,0.5,10.33,5.65,198,4,4,3,3.0,0.0
775,17648.0,1960.89,4776.0,188.0,1634.15,9,10.0,0.0,10.0,10.0,10.0,10,10,1,3,4,1,11.11,14.92,11.42,2.15,0.22,0.33,13.22,7.28,158,8,3,4,2.0,0.0
776,12629.0,2104.83,3614.0,406.0,1167.22,6,5.0,0.0,5.0,5.0,6.0,6,6,1,1,2,2,16.67,4.41,7.39,5.8,0.33,0.17,9.67,7.06,171,1,1,4,2.0,0.0
777,4009.0,1336.33,1544.0,954.0,331.52,3,9.0,0.0,9.0,9.0,4.0,4,4,1,1,0,1,33.33,2.75,0.0,2.56,0.33,0.67,14.67,7.64,83,20,1,3,2.0,0.0
778,19197.0,3199.5,4349.0,2460.0,750.74,6,3.0,0.0,3.0,3.0,6.0,6,6,0,1,3,2,0.0,16.67,13.23,5.57,0.33,0.0,12.83,8.11,72,36,1,3,2.0,0.0
779,3867.0,3867.0,3867.0,3867.0,0.0,1,2.0,0.0,2.0,2.0,3.0,3,3,1,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,155,0,1,4.0,0.0
780,14669.0,2444.83,4124.0,1561.0,963.68,6,4.0,0.0,4.0,4.0,7.0,7,7,1,4,0,1,16.67,17.64,0.0,2.48,0.67,0.33,9.17,5.31,145,22,4,3,4.0,0.0
781,5371.0,1790.33,2405.0,575.0,1052.53,3,2.0,0.0,2.0,2.0,6.0,6,6,1,0,1,1,33.33,0.0,2.75,2.56,0.67,0.33,16.33,3.51,95,36,0,3,2.0,0.0
782,13569.0,2261.5,4490.0,369.0,1350.4,6,7.0,0.0,7.0,7.0,3.0,3,3,2,1,1,2,33.33,2.54,2.39,4.52,0.33,0.33,6.0,4.47,72,51,1,4,4.0,0.0
783,26071.0,2896.78,4745.0,800.0,1199.16,9,10.0,0.0,10.0,10.0,1.0,1,1,2,1,3,3,22.22,3.2,8.72,6.95,0.44,0.33,15.0,7.04,115,63,1,4,2.0,0.0
784,10412.0,2603.0,4223.0,471.0,1819.95,4,6.0,0.0,6.0,6.0,10.0,10,10,1,1,2,0,25.0,3.45,6.16,0.0,0.25,0.25,9.75,10.5,146,53,1,3,2.0,0.0
785,15601.0,1950.12,4563.0,69.0,1608.39,8,8.0,0.0,8.0,8.0,5.0,5,5,2,3,0,3,25.0,9.09,0.0,7.13,0.25,0.12,12.88,7.16,171,20,3,3,2.0,0.0
786,24070.0,2674.44,3681.0,626.0,1160.64,9,5.0,0.0,5.0,5.0,10.0,10,10,1,2,3,3,11.11,9.95,9.98,7.49,0.33,0.11,8.89,7.27,197,3,2,4,3.0,0.0
787,17561.0,2508.71,4139.0,335.0,1291.71,7,2.0,0.0,2.0,2.0,2.0,2,2,0,2,3,2,0.0,28.57,8.43,4.55,0.29,0.57,10.14,9.01,163,12,2,3,2.0,0.0
788,13184.0,3296.0,4484.0,2451.0,893.21,4,4.0,0.0,4.0,4.0,7.0,7,7,0,3,1,0,0.0,75.0,1.27,0.0,1.0,0.5,12.5,1.73,87,92,3,2,1.0,0.0
789,12221.0,4073.67,4651.0,3353.0,660.76,3,1.0,0.0,1.0,1.0,7.0,7,7,0,3,0,0,0.0,100.0,0.0,0.0,0.33,0.67,10.67,7.51,125,19,3,1,5.0,0.0
790,25440.0,2826.67,4958.0,120.0,1704.93,9,2.0,0.0,2.0,2.0,4.0,4,4,2,3,3,1,22.22,9.61,7.35,2.08,0.44,0.33,8.78,6.91,175,2,3,4,1.0,0.0
791,3821.0,3821.0,3821.0,3821.0,0.0,1,4.0,0.0,4.0,4.0,6.0,6,6,0,1,0,0,0.0,100.0,0.0,0.0,0.0,0.0,8.0,0.0,0,198,1,1,2.0,0.0
792,24027.0,3003.38,4704.0,617.0,1379.38,8,6.0,0.0,6.0,6.0,1.0,1,1,2,4,1,1,25.0,12.12,2.22,2.11,0.25,0.5,6.38,5.32,119,75,4,4,4.0,0.0
793,14361.0,2051.57,3636.0,214.0,1230.8,7,4.0,0.0,4.0,4.0,2.0,2,2,0,5,2,0,0.0,71.43,2.55,0.0,0.14,0.14,9.71,7.61,199,8,5,2,2.0,0.0
794,34357.0,2642.85,4320.0,358.0,1113.8,13,4.0,0.0,4.0,4.0,6.0,6,6,5,5,1,2,38.46,9.72,1.63,3.18,0.23,0.31,12.46,7.99,176,23,5,4,5.0,0.0
795,27331.0,3904.43,4693.0,2763.0,751.86,7,10.0,0.0,10.0,10.0,2.0,2,2,2,2,2,1,28.57,5.62,4.86,2.17,0.43,0.14,12.57,7.28,156,29,2,4,3.0,0.0
796,3961.0,1980.5,2757.0,1204.0,1098.14,2,10.0,0.0,10.0,10.0,4.0,4,4,0,1,0,1,0.0,50.0,0.0,1.92,1.0,0.5,12.0,4.24,180,15,1,2,3.0,0.0
797,15476.0,2579.33,3803.0,234.0,1325.4,6,2.0,0.0,2.0,2.0,4.0,4,4,1,2,2,1,16.67,8.82,6.35,2.64,0.0,0.33,12.33,9.58,103,69,2,4,4.0,0.0
798,4860.0,1620.0,2973.0,621.0,1215.3,3,9.0,0.0,9.0,9.0,10.0,10,10,1,1,0,1,33.33,2.75,0.0,2.56,0.0,0.0,11.0,10.39,69,60,1,3,1.0,0.0
799,14045.0,2340.83,4588.0,579.0,1511.38,6,10.0,0.0,10.0,10.0,9.0,9,9,1,1,1,3,16.67,4.41,3.69,9.75,0.33,0.17,15.83,6.85,162,31,1,4,3.0,0.0
800,17620.0,3524.0,4872.0,1711.0,1214.47,5,8.0,0.0,8.0,8.0,10.0,10,10,0,0,2,3,0.0,0.0,40.0,6.67,0.4,0.8,15.8,6.42,160,48,0,2,4.0,0.0
801,11543.0,1649.0,3673.0,266.0,1206.06,7,8.0,0.0,8.0,8.0,7.0,7,7,1,3,2,1,14.29,14.09,5.65,2.44,0.57,0.43,10.86,6.44,194,7,3,4,1.0,0.0
802,2094.0,523.5,1404.0,119.0,599.94,4,5.0,0.0,5.0,5.0,7.0,7,7,0,4,0,0,0.0,100.0,0.0,0.0,0.25,0.5,10.25,7.68,148,34,4,1,2.0,0.0
803,11711.0,2342.2,3523.0,1630.0,788.16,5,3.0,0.0,3.0,3.0,1.0,1,1,1,1,2,1,20.0,4.0,6.9,2.79,0.0,0.8,14.8,9.88,114,62,1,4,3.0,0.0
804,8973.0,2991.0,4836.0,880.0,1991.37,3,6.0,0.0,6.0,6.0,5.0,5,5,0,2,0,1,0.0,66.67,0.0,1.44,0.67,0.0,10.33,2.08,90,65,2,2,3.0,0.0
805,12671.0,2534.2,4584.0,105.0,2187.86,5,9.0,0.0,9.0,9.0,3.0,3,3,0,3,0,2,0.0,60.0,0.0,3.08,0.8,0.0,16.6,3.13,77,51,3,2,3.0,0.0
806,17410.0,1934.44,4336.0,171.0,1554.99,9,8.0,0.0,8.0,8.0,3.0,3,3,5,0,3,1,55.56,0.0,4.65,1.44,0.56,0.33,10.11,6.11,174,14,0,3,3.0,0.0
807,9847.0,2461.75,3075.0,1391.0,736.5,4,7.0,0.0,7.0,7.0,6.0,6,6,1,2,0,1,25.0,6.9,0.0,2.79,0.0,0.5,10.75,9.67,75,106,2,3,3.0,0.0
808,26353.0,3764.71,4870.0,2039.0,1020.67,7,8.0,0.0,8.0,8.0,4.0,4,4,2,2,1,2,28.57,5.62,2.43,4.59,0.29,0.0,10.57,8.66,191,9,2,4,2.0,0.0
810,19398.0,2771.14,4554.0,74.0,1719.09,7,6.0,0.0,6.0,6.0,4.0,4,4,1,2,3,1,14.29,9.39,9.78,2.47,0.14,0.43,17.57,6.0,150,19,2,4,2.0,0.0
811,11951.0,2987.75,4920.0,368.0,1967.06,4,6.0,0.0,6.0,6.0,8.0,8,8,0,1,2,1,0.0,25.0,6.9,2.79,0.5,0.75,6.75,3.86,89,85,1,3,3.0,0.0
812,8096.0,2024.0,3319.0,95.0,1429.15,4,2.0,0.0,2.0,2.0,4.0,4,4,2,0,0,2,50.0,0.0,0.0,3.7,0.75,0.0,8.75,3.4,127,44,0,2,2.0,0.0
813,21674.0,3096.29,4819.0,94.0,1446.76,7,8.0,0.0,8.0,8.0,3.0,3,3,2,4,1,0,28.57,11.25,2.14,0.0,0.29,0.43,15.57,4.43,154,18,4,3,1.0,0.0
814,21373.0,2137.3,4900.0,248.0,1748.02,10,3.0,0.0,3.0,3.0,5.0,5,5,1,2,5,2,10.0,10.0,16.67,4.29,0.6,0.2,12.6,4.6,142,2,2,4,4.0,0.0
815,6459.0,3229.5,4763.0,1696.0,2168.7,2,5.0,0.0,5.0,5.0,5.0,5,5,0,1,0,1,0.0,50.0,0.0,1.92,0.5,0.0,11.0,5.66,143,42,1,2,4.0,0.0
816,11524.0,3841.33,4780.0,2727.0,1037.71,3,8.0,0.0,8.0,8.0,10.0,10,10,2,0,1,0,66.67,0.0,1.44,0.0,0.67,0.33,16.0,3.46,172,3,0,2,2.0,0.0
817,10077.0,2519.25,3877.0,895.0,1237.11,4,9.0,0.0,9.0,9.0,10.0,10,10,2,2,0,0,50.0,3.7,0.0,0.0,0.25,0.25,17.5,5.74,75,6,2,2,2.0,0.0
818,10837.0,1548.14,3497.0,78.0,1075.87,7,9.0,0.0,9.0,9.0,1.0,1,1,4,0,1,2,57.14,0.0,1.56,3.04,0.29,0.43,15.86,8.61,128,67,0,3,3.0,0.0
819,19758.0,2469.75,4496.0,807.0,1306.54,8,5.0,0.0,5.0,5.0,8.0,8,8,0,4,4,0,0.0,50.0,6.9,0.0,0.38,0.5,10.88,7.68,166,10,4,2,1.0,0.0
820,4636.0,1545.33,2792.0,672.0,1108.21,3,2.0,0.0,2.0,2.0,8.0,8,8,1,0,1,1,33.33,0.0,2.75,2.56,0.0,0.0,15.0,8.66,41,137,0,3,2.0,0.0
821,19290.0,2755.71,4744.0,1036.0,1462.04,7,7.0,0.0,7.0,7.0,8.0,8,8,1,4,2,0,14.29,18.79,4.99,0.0,0.14,0.29,10.43,6.9,125,61,4,3,5.0,0.0
822,9192.0,3064.0,3732.0,2460.0,638.41,3,7.0,0.0,7.0,7.0,10.0,10,10,1,1,1,0,33.33,2.75,2.56,0.0,0.33,0.33,6.67,7.64,12,141,1,3,4.0,0.0
823,27427.0,3918.14,4616.0,2828.0,627.67,7,8.0,0.0,8.0,8.0,4.0,4,4,3,1,3,0,42.86,2.01,5.78,0.0,0.71,0.29,11.0,5.74,164,23,1,3,1.0,0.0
824,9486.0,1581.0,3848.0,28.0,1378.17,6,8.0,0.0,8.0,8.0,9.0,9,9,2,2,1,1,33.33,5.09,2.25,2.14,0.33,0.17,9.67,8.36,174,7,2,4,4.0,0.0
825,18592.0,3098.67,4967.0,705.0,1925.7,6,5.0,0.0,5.0,5.0,10.0,10,10,4,1,1,0,66.67,1.38,1.35,0.0,0.67,0.17,11.33,4.84,194,7,1,3,2.0,0.0
826,6906.0,2302.0,4123.0,323.0,1904.92,3,6.0,0.0,6.0,6.0,3.0,3,3,1,0,1,1,33.33,0.0,2.75,2.56,0.0,0.67,8.0,11.27,195,13,0,3,2.0,0.0
827,11668.0,2917.0,4796.0,2025.0,1266.95,4,4.0,0.0,4.0,4.0,7.0,7,7,2,1,1,0,50.0,1.85,1.79,0.0,0.5,0.5,12.0,7.39,94,44,1,3,3.0,0.0
828,18193.0,2021.44,3580.0,603.0,1264.8,9,4.0,0.0,4.0,4.0,6.0,6,6,5,2,1,1,55.56,3.1,1.48,1.45,0.11,0.22,11.78,7.5,176,8,2,4,1.0,0.0
829,4050.0,2025.0,3930.0,120.0,2694.08,2,3.0,0.0,3.0,3.0,9.0,9,9,0,1,0,1,0.0,50.0,0.0,1.92,0.5,0.5,7.5,6.36,41,42,1,2,4.0,0.0
830,22998.0,3285.43,4997.0,622.0,1392.5,7,8.0,0.0,8.0,8.0,4.0,4,4,1,4,2,0,14.29,18.79,4.99,0.0,0.29,0.14,6.0,5.66,182,16,4,3,2.0,0.0
831,13554.0,3388.5,4762.0,2270.0,1029.08,4,3.0,0.0,3.0,3.0,4.0,4,4,1,2,1,0,25.0,6.9,2.79,0.0,0.25,0.25,11.25,9.95,102,24,2,3,3.0,0.0
832,20386.0,2912.29,4828.0,1662.0,1227.24,7,5.0,0.0,5.0,5.0,6.0,6,6,1,4,1,1,14.29,18.79,2.5,2.35,0.14,0.43,9.43,7.48,77,111,4,4,1.0,0.0
833,24905.0,2490.5,4863.0,540.0,1630.03,10,2.0,0.0,2.0,2.0,8.0,8,8,2,3,3,2,20.0,10.0,7.5,4.21,0.5,0.1,11.2,5.87,197,7,3,4,4.0,0.0
834,21192.0,2649.0,4284.0,865.0,1114.72,8,6.0,0.0,6.0,6.0,3.0,3,3,0,2,4,2,0.0,25.0,12.12,4.43,0.38,0.5,11.0,6.23,200,8,2,3,1.0,0.0
835,10327.0,2581.75,4232.0,338.0,1823.56,4,6.0,0.0,6.0,6.0,8.0,8,8,2,1,1,0,50.0,1.85,1.79,0.0,0.25,0.25,11.25,7.5,102,23,1,3,1.0,0.0
836,13760.0,2293.33,4038.0,667.0,1279.27,6,6.0,0.0,6.0,6.0,8.0,8,8,4,0,1,1,66.67,0.0,1.38,1.35,0.33,0.33,9.5,5.54,155,2,0,3,1.0,0.0
837,9766.0,1627.67,3885.0,115.0,1672.73,6,6.0,0.0,6.0,6.0,7.0,7,7,1,2,2,1,16.67,8.82,6.35,2.64,0.17,0.33,8.17,7.55,164,29,2,4,4.0,0.0
838,3660.0,1220.0,2028.0,196.0,934.91,3,1.0,0.0,1.0,1.0,7.0,7,7,1,1,1,0,33.33,2.75,2.56,0.0,0.33,0.33,10.67,5.69,30,98,1,3,2.0,0.0
839,8852.0,2213.0,3488.0,770.0,1363.89,4,5.0,0.0,5.0,5.0,5.0,5,5,0,1,3,0,0.0,25.0,10.34,0.0,0.25,0.75,13.5,9.68,128,41,1,2,4.0,0.0
840,14341.0,2048.71,3770.0,37.0,1331.8,7,2.0,0.0,2.0,2.0,2.0,2,2,1,1,1,4,14.29,4.7,3.85,13.4,0.57,0.57,13.71,5.59,152,1,1,4,1.0,0.0
841,3219.0,3219.0,3219.0,3219.0,0.0,1,10.0,0.0,10.0,10.0,2.0,2,2,0,1,0,0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0,15,1,1,1.0,0.0
842,13593.0,2265.5,3320.0,763.0,979.02,6,5.0,0.0,5.0,5.0,10.0,10,10,1,3,1,1,16.67,13.23,2.79,2.58,0.17,0.33,6.67,7.2,164,41,3,4,2.0,0.0
843,10789.0,1798.17,3399.0,37.0,1501.93,6,10.0,0.0,10.0,10.0,8.0,8,8,1,1,0,4,16.67,4.41,0.0,14.77,0.5,0.17,16.67,5.24,135,23,1,3,1.0,0.0
844,15749.0,3149.8,4831.0,1079.0,1458.86,5,9.0,0.0,9.0,9.0,6.0,6,6,3,1,0,1,60.0,1.54,0.0,1.5,0.2,0.4,7.6,8.38,106,32,1,3,4.0,0.0
845,21656.0,3093.71,4380.0,421.0,1619.31,7,4.0,0.0,4.0,4.0,8.0,8,8,2,0,2,3,28.57,0.0,5.62,7.28,0.43,0.14,10.0,6.53,158,21,0,3,2.0,0.0
846,9764.0,2441.0,4076.0,791.0,1404.89,4,8.0,0.0,8.0,8.0,3.0,3,3,0,1,1,2,0.0,25.0,3.45,6.16,0.5,0.5,11.5,6.81,199,8,1,3,3.0,0.0
847,20887.0,2320.78,4227.0,577.0,1127.48,9,1.0,0.0,1.0,1.0,1.0,1,1,3,2,2,2,33.33,4.72,4.25,3.9,0.11,0.11,13.0,8.23,128,40,2,4,5.0,0.0
848,9491.0,2372.75,4917.0,401.0,2003.66,4,8.0,0.0,8.0,8.0,6.0,6,6,0,2,0,2,0.0,50.0,0.0,3.7,0.25,0.75,14.75,7.93,141,46,2,2,1.0,0.0
849,16945.0,2420.71,4906.0,458.0,1852.34,7,6.0,0.0,6.0,6.0,2.0,2,2,0,2,2,3,0.0,28.57,5.62,7.28,0.14,0.29,11.71,9.05,144,46,2,3,1.0,0.0
850,24950.0,3118.75,7315.0,729.0,2259.79,8,8.0,0.0,8.0,8.0,9.0,9,9,3,2,2,1,37.5,4.4,4.01,1.85,0.5,0.5,11.88,6.71,118,20,2,4,5.0,0.0
851,7840.0,1960.0,4162.0,172.0,1669.46,4,6.0,0.0,6.0,6.0,5.0,5,5,1,1,1,1,25.0,3.45,3.08,2.81,0.0,0.0,16.25,10.9,120,49,1,4,3.0,0.0
852,12129.0,2425.8,4217.0,285.0,1501.46,5,3.0,0.0,3.0,3.0,5.0,5,5,1,1,2,1,20.0,4.0,6.9,2.79,0.2,0.6,10.4,8.47,168,27,1,4,5.0,0.0
853,14265.0,1783.12,4810.0,23.0,1791.82,8,8.0,0.0,8.0,8.0,10.0,10,10,2,4,0,2,25.0,12.12,0.0,4.43,0.25,0.25,11.12,7.08,138,37,4,3,3.0,0.0
854,32442.0,3604.67,4912.0,1426.0,1220.09,9,5.0,0.0,5.0,5.0,8.0,8,8,4,2,2,1,44.44,3.74,3.5,1.65,0.22,0.11,12.0,7.23,181,22,2,4,1.0,0.0
855,13304.0,2217.33,4788.0,1075.0,1368.44,6,6.0,0.0,6.0,6.0,6.0,6,6,3,0,1,2,50.0,0.0,1.79,3.46,0.33,0.33,15.0,4.77,181,1,0,3,1.0,0.0
856,12450.0,2075.0,3800.0,703.0,1313.46,6,5.0,0.0,5.0,5.0,3.0,3,3,2,1,2,1,33.33,2.54,4.78,2.14,0.5,0.33,10.5,7.58,177,3,1,4,4.0,0.0
857,17484.0,4371.0,4883.0,3208.0,793.65,4,7.0,0.0,7.0,7.0,9.0,9,9,0,0,2,2,0.0,0.0,50.0,3.7,0.75,0.5,14.75,3.5,55,131,0,2,3.0,0.0
858,11334.0,3778.0,4594.0,2753.0,938.13,3,10.0,0.0,10.0,10.0,10.0,10,10,0,1,2,0,0.0,33.33,5.51,0.0,0.33,0.67,14.0,9.0,84,82,1,2,4.0,0.0
859,16089.0,2681.5,4901.0,400.0,2042.72,6,9.0,0.0,9.0,9.0,4.0,4,4,2,2,1,1,33.33,5.09,2.25,2.14,0.5,0.33,11.0,6.29,158,39,2,4,5.0,0.0
860,3599.0,1199.67,1730.0,624.0,554.39,3,7.0,0.0,7.0,7.0,10.0,10,10,1,2,0,0,33.33,5.51,0.0,0.0,0.0,0.67,7.0,8.89,88,113,2,2,4.0,0.0
861,6344.0,1586.0,3031.0,571.0,1088.35,4,6.0,0.0,6.0,6.0,4.0,4,4,3,0,1,0,75.0,0.0,1.27,0.0,0.5,0.0,13.0,5.03,133,63,0,2,2.0,0.0
862,11593.0,2898.25,4384.0,1772.0,1120.36,4,5.0,0.0,5.0,5.0,2.0,2,2,0,1,2,1,0.0,25.0,6.9,2.79,0.0,0.25,8.0,7.44,113,41,1,3,1.0,0.0
863,10287.0,3429.0,4662.0,1603.0,1613.41,3,9.0,0.0,9.0,9.0,3.0,3,3,2,0,0,1,66.67,0.0,0.0,1.44,0.0,0.33,3.67,0.58,162,25,0,2,3.0,0.0
864,25798.0,2149.83,3356.0,868.0,855.58,12,10.0,0.0,10.0,10.0,4.0,4,4,2,2,4,4,16.67,6.98,11.22,8.53,0.25,0.33,11.08,6.32,189,2,2,4,3.0,0.0
865,24578.0,2457.8,4864.0,563.0,1594.91,10,2.0,0.0,2.0,2.0,7.0,7,7,3,1,4,2,30.0,2.5,9.41,3.85,0.3,0.3,9.5,6.6,159,38,1,4,2.0,0.0
866,15258.0,3814.5,4794.0,2243.0,1160.66,4,6.0,0.0,6.0,6.0,3.0,3,3,1,1,0,2,25.0,3.45,0.0,6.16,0.5,0.75,13.25,6.4,128,3,1,3,4.0,0.0
867,12065.0,2413.0,3581.0,925.0,1315.58,5,8.0,0.0,8.0,8.0,8.0,8,8,1,2,1,1,20.0,8.0,3.03,2.78,0.4,0.4,7.8,4.76,103,40,2,4,1.0,0.0
868,11596.0,2899.0,3684.0,1429.0,1043.15,4,8.0,0.0,8.0,8.0,8.0,8,8,0,1,2,1,0.0,25.0,6.9,2.79,0.5,0.25,12.25,6.6,129,51,1,3,3.0,0.0
869,16316.0,2719.33,4521.0,142.0,1813.0,6,2.0,0.0,2.0,2.0,10.0,10,10,2,1,0,3,33.33,2.54,0.0,7.17,0.83,0.67,10.5,3.39,164,38,1,3,3.0,0.0
870,3919.0,1306.33,1939.0,105.0,1040.88,3,8.0,0.0,8.0,8.0,2.0,2,2,2,0,0,1,66.67,0.0,0.0,1.44,0.33,0.67,9.67,9.02,89,34,0,2,2.0,0.0
871,22842.0,2538.0,4861.0,295.0,1342.52,9,5.0,0.0,5.0,5.0,4.0,4,4,3,3,2,1,33.33,7.09,4.05,1.87,0.22,0.11,10.22,8.24,182,14,3,4,3.0,0.0
872,17249.0,3449.8,4482.0,1361.0,1215.06,5,2.0,0.0,2.0,2.0,8.0,8,8,3,0,2,0,60.0,0.0,3.08,0.0,0.6,0.0,14.8,4.97,180,11,0,2,5.0,0.0
873,6031.0,1206.2,3215.0,86.0,1306.74,5,7.0,0.0,7.0,7.0,1.0,1,1,3,0,1,1,60.0,0.0,1.54,1.5,0.2,0.0,11.8,7.89,195,8,0,3,1.0,0.0
874,10214.0,2042.8,4079.0,52.0,1480.36,5,7.0,0.0,7.0,7.0,1.0,1,1,0,2,2,1,0.0,40.0,4.44,2.02,0.2,0.2,11.2,9.98,190,16,2,3,3.0,0.0
875,4382.0,1460.67,2214.0,487.0,884.33,3,3.0,0.0,3.0,3.0,4.0,4,4,1,1,0,1,33.33,2.75,0.0,2.56,0.67,0.0,8.67,2.52,66,99,1,3,3.0,0.0
876,7129.0,1425.8,4738.0,119.0,1878.95,5,1.0,0.0,1.0,1.0,2.0,2,2,0,1,2,2,0.0,20.0,8.0,6.06,0.4,0.2,11.2,8.29,153,30,1,3,3.0,0.0
877,6805.0,2268.33,3090.0,1222.0,954.05,3,4.0,0.0,4.0,4.0,1.0,1,1,0,0,3,0,0.0,0.0,100.0,0.0,0.0,0.33,7.33,9.24,157,45,0,1,3.0,0.0
878,9143.0,3047.67,4623.0,1910.0,1408.46,3,2.0,0.0,2.0,2.0,8.0,8,8,0,1,1,1,0.0,33.33,2.75,2.56,0.67,0.0,15.67,7.02,70,113,1,3,2.0,0.0
879,9582.0,2395.5,3920.0,1582.0,1064.75,4,4.0,0.0,4.0,4.0,2.0,2,2,0,2,1,1,0.0,50.0,1.85,1.79,0.0,0.0,2.75,2.5,140,23,2,3,1.0,0.0
880,10091.0,2522.75,4829.0,173.0,2567.96,4,8.0,0.0,8.0,8.0,4.0,4,4,1,1,1,1,25.0,3.45,3.08,2.81,0.5,0.5,13.75,6.7,129,33,1,4,3.0,0.0
881,14062.0,2812.4,4694.0,420.0,1701.48,5,2.0,0.0,2.0,2.0,3.0,3,3,1,1,1,2,20.0,4.0,3.45,6.16,0.8,0.2,11.0,3.94,121,30,1,4,4.0,0.0
882,7777.0,2592.33,4562.0,598.0,1982.12,3,1.0,0.0,1.0,1.0,2.0,2,2,1,1,1,0,33.33,2.75,2.56,0.0,0.0,0.33,20.0,2.0,135,59,1,3,3.0,0.0
883,11290.0,2822.5,4752.0,1326.0,1524.86,4,3.0,0.0,3.0,3.0,8.0,8,8,2,0,1,1,50.0,0.0,1.85,1.79,0.0,0.0,13.75,8.38,181,3,0,3,4.0,0.0
884,9331.0,2332.75,4503.0,61.0,2253.31,4,10.0,0.0,10.0,10.0,3.0,3,3,1,2,0,1,25.0,6.9,0.0,2.79,0.75,0.0,14.75,4.19,154,46,2,3,1.0,0.0
885,27775.0,2525.0,4122.0,643.0,1328.15,11,7.0,0.0,7.0,7.0,9.0,9,9,2,4,2,3,18.18,13.71,4.66,6.31,0.09,0.18,11.18,7.87,195,9,4,4,2.0,0.0
