Customer_ID,Total_Spending,Avg_Transaction_Amount,Max_Transaction,Min_Transaction,Std_Transaction_Amount,Median_Transaction,Transaction_Count,Avg_Satisfaction,Std_Satisfaction,Min_Satisfaction,Max_Satisfaction,Avg_Likelihood_to_Recommend,Min_Likelihood,Max_Likelihood,Avg_Feedback_Sentiment,Std_Feedback_Sentiment,Pct_Business_Hours,Pct_Weekend_Transactions,Pct_Morning_Transactions,Pct_Evening_Transactions,Avg_Hour_of_Day,Std_Hour_of_Day,Count_Bill Payment,Count_Investment,Count_Loan Payment,Count_Purchase,Primary_Income_Group
824,9486.0,1581.0,3848.0,28.0,1378.17,1621.0,6,8.0,0.0,8.0,8.0,9.0,9,9,4.0,0.0,0.33,0.17,0.17,0.33,9.67,8.36,2,2,1,1,Medium
825,18592.0,3098.67,4967.0,705.0,1925.7,3155.0,6,5.0,0.0,5.0,5.0,10.0,10,10,2.0,0.0,0.67,0.17,0.17,0.0,11.33,4.84,4,1,1,0,High
826,6906.0,2302.0,4123.0,323.0,1904.92,2460.0,3,6.0,0.0,6.0,6.0,3.0,3,3,2.0,0.0,0.0,0.67,0.0,0.33,8.0,11.27,1,0,1,1,Low
827,11668.0,2917.0,4796.0,2025.0,1266.95,2423.5,4,4.0,0.0,4.0,4.0,7.0,7,7,3.0,0.0,0.5,0.5,0.0,0.0,12.0,7.39,2,1,1,0,Medium
828,18193.0,2021.44,3580.0,603.0,1264.8,2189.0,9,4.0,0.0,4.0,4.0,6.0,6,6,1.0,0.0,0.11,0.22,0.33,0.33,11.78,7.5,5,2,1,1,High
829,4050.0,2025.0,3930.0,120.0,2694.08,2025.0,2,3.0,0.0,3.0,3.0,9.0,9,9,4.0,0.0,0.5,0.5,0.0,0.0,7.5,6.36,0,1,0,1,Low
830,22998.0,3285.43,4997.0,622.0,1392.5,3634.0,7,8.0,0.0,8.0,8.0,4.0,4,4,2.0,0.0,0.29,0.14,0.14,0.0,6.0,5.66,1,4,2,0,High
831,13554.0,3388.5,4762.0,2270.0,1029.08,3261.0,4,3.0,0.0,3.0,3.0,4.0,4,4,3.0,0.0,0.25,0.25,0.0,0.25,11.25,9.95,1,2,1,0,Medium
832,20386.0,2912.29,4828.0,1662.0,1227.24,2841.0,7,5.0,0.0,5.0,5.0,6.0,6,6,1.0,0.0,0.14,0.43,0.29,0.29,9.43,7.48,1,4,1,1,High
833,24905.0,2490.5,4863.0,540.0,1630.03,2354.5,10,2.0,0.0,2.0,2.0,8.0,8,8,4.0,0.0,0.5,0.1,0.2,0.1,11.2,5.87,2,3,3,2,High
834,21192.0,2649.0,4284.0,865.0,1114.72,2802.0,8,6.0,0.0,6.0,6.0,3.0,3,3,1.0,0.0,0.38,0.5,0.38,0.25,11.0,6.23,0,2,4,2,High
835,10327.0,2581.75,4232.0,338.0,1823.56,2878.5,4,6.0,0.0,6.0,6.0,8.0,8,8,1.0,0.0,0.25,0.25,0.25,0.25,11.25,7.5,2,1,1,0,Medium
836,13760.0,2293.33,4038.0,667.0,1279.27,2335.5,6,6.0,0.0,6.0,6.0,8.0,8,8,1.0,0.0,0.33,0.33,0.33,0.17,9.5,5.54,4,0,1,1,Medium
837,9766.0,1627.67,3885.0,115.0,1672.73,1060.0,6,6.0,0.0,6.0,6.0,7.0,7,7,4.0,0.0,0.17,0.33,0.17,0.17,8.17,7.55,1,2,2,1,Medium
838,3660.0,1220.0,2028.0,196.0,934.91,1436.0,3,1.0,0.0,1.0,1.0,7.0,7,7,2.0,0.0,0.33,0.33,0.67,0.0,10.67,5.69,1,1,1,0,Low
839,8852.0,2213.0,3488.0,770.0,1363.89,2297.0,4,5.0,0.0,5.0,5.0,5.0,5,5,4.0,0.0,0.25,0.75,0.25,0.5,13.5,9.68,0,1,3,0,Medium
840,14341.0,2048.71,3770.0,37.0,1331.8,1922.0,7,2.0,0.0,2.0,2.0,2.0,2,2,1.0,0.0,0.57,0.57,0.43,0.29,13.71,5.59,1,1,1,4,Medium
841,3219.0,3219.0,3219.0,3219.0,,3219.0,1,10.0,,10.0,10.0,2.0,2,2,1.0,,0.0,0.0,0.0,0.0,1.0,,0,1,0,0,Low
842,13593.0,2265.5,3320.0,763.0,979.02,2222.0,6,5.0,0.0,5.0,5.0,10.0,10,10,2.0,0.0,0.17,0.33,0.0,0.0,6.67,7.2,1,3,1,1,Medium
843,10789.0,1798.17,3399.0,37.0,1501.93,1935.5,6,10.0,0.0,10.0,10.0,8.0,8,8,1.0,0.0,0.5,0.17,0.0,0.33,16.67,5.24,1,1,0,4,Medium
844,15749.0,3149.8,4831.0,1079.0,1458.86,3235.0,5,9.0,0.0,9.0,9.0,6.0,6,6,4.0,0.0,0.2,0.4,0.4,0.2,7.6,8.38,3,1,0,1,Medium
845,21656.0,3093.71,4380.0,421.0,1619.31,3785.0,7,4.0,0.0,4.0,4.0,8.0,8,8,2.0,0.0,0.43,0.14,0.14,0.14,10.0,6.53,2,0,2,3,High
846,9764.0,2441.0,4076.0,791.0,1404.89,2448.5,4,8.0,0.0,8.0,8.0,3.0,3,3,3.0,0.0,0.5,0.5,0.5,0.25,11.5,6.81,0,1,1,2,Medium
847,20887.0,2320.78,4227.0,577.0,1127.48,2198.0,9,1.0,0.0,1.0,1.0,1.0,1,1,5.0,0.0,0.11,0.11,0.11,0.44,13.0,8.23,3,2,2,2,High
848,9491.0,2372.75,4917.0,401.0,2003.66,2086.5,4,8.0,0.0,8.0,8.0,6.0,6,6,1.0,0.0,0.25,0.75,0.0,0.25,14.75,7.93,0,2,0,2,Medium
849,16945.0,2420.71,4906.0,458.0,1852.34,1640.0,7,6.0,0.0,6.0,6.0,2.0,2,2,1.0,0.0,0.14,0.29,0.29,0.43,11.71,9.05,0,2,2,3,High
850,24950.0,3118.75,7315.0,729.0,2259.79,2936.0,8,8.0,0.0,8.0,8.0,9.0,9,9,5.0,0.0,0.5,0.5,0.12,0.12,11.88,6.71,3,2,2,1,High
851,7840.0,1960.0,4162.0,172.0,1669.46,1753.0,4,6.0,0.0,6.0,6.0,5.0,5,5,3.0,0.0,0.0,0.0,0.0,0.75,16.25,10.9,1,1,1,1,Medium
852,12129.0,2425.8,4217.0,285.0,1501.46,2387.0,5,3.0,0.0,3.0,3.0,5.0,5,5,5.0,0.0,0.2,0.6,0.0,0.2,10.4,8.47,1,1,2,1,Medium
853,14265.0,1783.12,4810.0,23.0,1791.82,918.5,8,8.0,0.0,8.0,8.0,10.0,10,10,3.0,0.0,0.25,0.25,0.38,0.25,11.12,7.08,2,4,0,2,Medium
854,32442.0,3604.67,4912.0,1426.0,1220.09,3643.0,9,5.0,0.0,5.0,5.0,8.0,8,8,1.0,0.0,0.22,0.11,0.22,0.33,12.0,7.23,4,2,2,1,High
855,13304.0,2217.33,4788.0,1075.0,1368.44,1671.5,6,6.0,0.0,6.0,6.0,6.0,6,6,1.0,0.0,0.33,0.33,0.33,0.33,15.0,4.77,3,0,1,2,Medium
856,12450.0,2075.0,3800.0,703.0,1313.46,1840.5,6,5.0,0.0,5.0,5.0,3.0,3,3,4.0,0.0,0.5,0.33,0.17,0.17,10.5,7.58,2,1,2,1,Medium
857,17484.0,4371.0,4883.0,3208.0,793.65,4696.5,4,7.0,0.0,7.0,7.0,9.0,9,9,3.0,0.0,0.75,0.5,0.0,0.25,14.75,3.5,0,0,2,2,High
858,11334.0,3778.0,4594.0,2753.0,938.13,3987.0,3,10.0,0.0,10.0,10.0,10.0,10,10,4.0,0.0,0.33,0.67,0.0,0.33,14.0,9.0,0,1,2,0,Medium
859,16089.0,2681.5,4901.0,400.0,2042.72,2489.5,6,9.0,0.0,9.0,9.0,4.0,4,4,5.0,0.0,0.5,0.33,0.17,0.17,11.0,6.29,2,2,1,1,Medium
860,3599.0,1199.67,1730.0,624.0,554.39,1245.0,3,7.0,0.0,7.0,7.0,10.0,10,10,4.0,0.0,0.0,0.67,0.0,0.0,7.0,8.89,1,2,0,0,Low
861,6344.0,1586.0,3031.0,571.0,1088.35,1371.0,4,6.0,0.0,6.0,6.0,4.0,4,4,2.0,0.0,0.5,0.0,0.25,0.25,13.0,5.03,3,0,1,0,Low
862,11593.0,2898.25,4384.0,1772.0,1120.36,2718.5,4,5.0,0.0,5.0,5.0,2.0,2,2,1.0,0.0,0.0,0.25,0.5,0.25,8.0,7.44,0,1,2,1,Medium
863,10287.0,3429.0,4662.0,1603.0,1613.41,4022.0,3,9.0,0.0,9.0,9.0,3.0,3,3,3.0,0.0,0.0,0.33,0.0,0.0,3.67,0.58,2,0,0,1,Medium
864,25798.0,2149.83,3356.0,868.0,855.58,2460.0,12,10.0,0.0,10.0,10.0,4.0,4,4,3.0,0.0,0.25,0.33,0.25,0.25,11.08,6.32,2,2,4,4,High
865,24578.0,2457.8,4864.0,563.0,1594.91,2534.5,10,2.0,0.0,2.0,2.0,7.0,7,7,2.0,0.0,0.3,0.3,0.3,0.2,9.5,6.6,3,1,4,2,High
866,15258.0,3814.5,4794.0,2243.0,1160.66,4110.5,4,6.0,0.0,6.0,6.0,3.0,3,3,4.0,0.0,0.5,0.75,0.5,0.25,13.25,6.4,1,1,0,2,Medium
867,12065.0,2413.0,3581.0,925.0,1315.58,3073.0,5,8.0,0.0,8.0,8.0,8.0,8,8,1.0,0.0,0.4,0.4,0.6,0.0,7.8,4.76,1,2,1,1,Medium
868,11596.0,2899.0,3684.0,1429.0,1043.15,3241.5,4,8.0,0.0,8.0,8.0,8.0,8,8,3.0,0.0,0.5,0.25,0.25,0.25,12.25,6.6,0,1,2,1,Medium
869,16316.0,2719.33,4521.0,142.0,1813.0,3083.0,6,2.0,0.0,2.0,2.0,10.0,10,10,3.0,0.0,0.83,0.67,0.67,0.0,10.5,3.39,2,1,0,3,Medium
870,3919.0,1306.33,1939.0,105.0,1040.88,1875.0,3,8.0,0.0,8.0,8.0,2.0,2,2,2.0,0.0,0.33,0.67,0.33,0.33,9.67,9.02,2,0,0,1,Low
871,22842.0,2538.0,4861.0,295.0,1342.52,2540.0,9,5.0,0.0,5.0,5.0,4.0,4,4,3.0,0.0,0.22,0.11,0.22,0.22,10.22,8.24,3,3,2,1,High
872,17249.0,3449.8,4482.0,1361.0,1215.06,3896.0,5,2.0,0.0,2.0,2.0,8.0,8,8,5.0,0.0,0.6,0.0,0.2,0.2,14.8,4.97,3,0,2,0,High
873,6031.0,1206.2,3215.0,86.0,1306.74,726.0,5,7.0,0.0,7.0,7.0,1.0,1,1,1.0,0.0,0.2,0.0,0.0,0.4,11.8,7.89,3,0,1,1,Low
874,10214.0,2042.8,4079.0,52.0,1480.36,1986.0,5,7.0,0.0,7.0,7.0,1.0,1,1,3.0,0.0,0.2,0.2,0.2,0.4,11.2,9.98,0,2,2,1,Medium
875,4382.0,1460.67,2214.0,487.0,884.33,1681.0,3,3.0,0.0,3.0,3.0,4.0,4,4,3.0,0.0,0.67,0.0,1.0,0.0,8.67,2.52,1,1,0,1,Low
876,7129.0,1425.8,4738.0,119.0,1878.95,874.0,5,1.0,0.0,1.0,1.0,2.0,2,2,3.0,0.0,0.4,0.2,0.2,0.2,11.2,8.29,0,1,2,2,Low
877,6805.0,2268.33,3090.0,1222.0,954.05,2493.0,3,4.0,0.0,4.0,4.0,1.0,1,1,3.0,0.0,0.0,0.33,0.0,0.33,7.33,9.24,0,0,3,0,Low
878,9143.0,3047.67,4623.0,1910.0,1408.46,2610.0,3,2.0,0.0,2.0,2.0,8.0,8,8,2.0,0.0,0.67,0.0,0.33,0.33,15.67,7.02,0,1,1,1,Medium
879,9582.0,2395.5,3920.0,1582.0,1064.75,2040.0,4,4.0,0.0,4.0,4.0,2.0,2,2,1.0,0.0,0.0,0.0,0.25,0.0,2.75,2.5,0,2,1,1,Medium
880,10091.0,2522.75,4829.0,173.0,2567.96,2544.5,4,8.0,0.0,8.0,8.0,4.0,4,4,3.0,0.0,0.5,0.5,0.25,0.25,13.75,6.7,1,1,1,1,Medium
881,14062.0,2812.4,4694.0,420.0,1701.48,3525.0,5,2.0,0.0,2.0,2.0,3.0,3,3,4.0,0.0,0.8,0.2,0.4,0.0,11.0,3.94,1,1,1,2,Medium
882,7777.0,2592.33,4562.0,598.0,1982.12,2617.0,3,1.0,0.0,1.0,1.0,2.0,2,2,3.0,0.0,0.0,0.33,0.0,1.0,20.0,2.0,1,1,1,0,Low
883,11290.0,2822.5,4752.0,1326.0,1524.86,2606.0,4,3.0,0.0,3.0,3.0,8.0,8,8,4.0,0.0,0.0,0.0,0.5,0.5,13.75,8.38,2,0,1,1,Medium
884,9331.0,2332.75,4503.0,61.0,2253.31,2383.5,4,10.0,0.0,10.0,10.0,3.0,3,3,1.0,0.0,0.75,0.0,0.25,0.25,14.75,4.19,1,2,0,1,Medium
885,27775.0,2525.0,4122.0,643.0,1328.15,2938.0,11,7.0,0.0,7.0,7.0,9.0,9,9,2.0,0.0,0.09,0.18,0.09,0.36,11.18,7.87,2,4,2,3,High
886,25183.0,3147.88,4973.0,230.0,1838.04,3842.0,8,6.0,0.0,6.0,6.0,10.0,10,10,3.0,0.0,0.25,0.0,0.0,0.38,11.88,8.59,5,0,2,1,High
887,8096.0,2024.0,3847.0,107.0,2035.34,2071.0,4,6.0,0.0,6.0,6.0,5.0,5,5,3.0,0.0,0.75,0.0,0.25,0.0,12.0,2.94,0,0,3,1,Medium
888,5621.0,1405.25,2122.0,926.0,570.69,1286.5,4,7.0,0.0,7.0,7.0,9.0,9,9,5.0,0.0,0.25,0.0,0.5,0.25,10.5,9.29,1,1,1,1,Low
889,5784.0,1928.0,2460.0,1531.0,478.99,1793.0,3,8.0,0.0,8.0,8.0,3.0,3,3,4.0,0.0,0.0,0.33,0.0,0.33,10.67,10.69,0,3,0,0,Low
890,6373.0,1593.25,4732.0,60.0,2157.53,790.5,4,3.0,0.0,3.0,3.0,5.0,5,5,1.0,0.0,0.25,0.5,0.0,0.25,9.25,7.93,3,0,0,1,Low
891,10467.0,3489.0,4364.0,1756.0,1500.85,4347.0,3,3.0,0.0,3.0,3.0,10.0,10,10,3.0,0.0,0.33,0.33,0.33,0.33,12.33,9.45,1,2,0,0,Medium
892,7816.0,2605.33,4560.0,1549.0,1694.63,1707.0,3,10.0,0.0,10.0,10.0,6.0,6,6,1.0,0.0,0.33,0.67,0.67,0.0,6.67,2.08,1,1,0,1,Medium
893,20728.0,3454.67,4897.0,2460.0,816.39,3319.5,6,8.0,0.0,8.0,8.0,9.0,9,9,1.0,0.0,0.33,0.33,0.5,0.33,11.17,6.15,1,1,3,1,High
894,7436.0,2478.67,3351.0,1905.0,767.87,2180.0,3,7.0,0.0,7.0,7.0,8.0,8,8,4.0,0.0,0.33,0.0,0.33,0.33,12.33,6.03,2,1,0,0,Low
895,11869.0,1483.62,4549.0,173.0,1394.48,1249.0,8,10.0,0.0,10.0,10.0,2.0,2,2,1.0,0.0,0.25,0.25,0.25,0.38,12.5,7.29,2,1,3,2,Medium
896,8024.0,1604.8,2539.0,670.0,873.14,1274.0,5,5.0,0.0,5.0,5.0,2.0,2,2,2.0,0.0,0.4,0.8,0.2,0.2,12.8,7.85,1,4,0,0,Medium
897,6984.0,1164.0,2536.0,195.0,962.76,968.5,6,4.0,0.0,4.0,4.0,5.0,5,5,4.0,0.0,0.5,0.33,0.17,0.0,10.0,5.51,1,3,0,2,Low
898,19588.0,2448.5,4406.0,89.0,1326.01,2252.0,8,6.0,0.0,6.0,6.0,5.0,5,5,4.0,0.0,0.25,0.25,0.0,0.62,17.38,6.02,4,1,1,2,High
899,11928.0,2385.6,4559.0,1161.0,1507.21,1670.0,5,9.0,0.0,9.0,9.0,5.0,5,5,2.0,0.0,0.6,0.2,0.2,0.0,10.6,3.97,1,1,3,0,Medium
900,11465.0,2866.25,4731.0,18.0,2028.61,3358.0,4,6.0,0.0,6.0,6.0,4.0,4,4,2.0,0.0,0.5,0.75,0.25,0.0,10.5,5.45,3,1,0,0,Medium
901,3091.0,1545.5,2269.0,822.0,1023.18,1545.5,2,8.0,0.0,8.0,8.0,8.0,8,8,1.0,0.0,0.5,0.5,0.0,0.0,8.5,7.78,1,1,0,0,Low
902,12958.0,2159.67,4662.0,459.0,1570.17,2353.5,6,1.0,0.0,1.0,1.0,5.0,5,5,1.0,0.0,0.5,0.0,0.0,0.17,11.5,7.09,1,0,2,3,Medium
903,17248.0,2874.67,4362.0,425.0,1380.64,3118.5,6,6.0,0.0,6.0,6.0,1.0,1,1,2.0,0.0,0.67,0.33,0.0,0.17,12.0,5.33,1,1,3,1,High
904,20086.0,2510.75,4083.0,887.0,1180.26,2396.5,8,2.0,0.0,2.0,2.0,10.0,10,10,1.0,0.0,0.62,0.25,0.5,0.12,10.75,6.56,2,2,2,2,High
905,19396.0,2424.5,4899.0,341.0,1890.13,2122.5,8,3.0,0.0,3.0,3.0,5.0,5,5,2.0,0.0,0.12,0.38,0.25,0.12,9.38,6.37,7,0,0,1,High
906,13497.0,2699.4,4914.0,282.0,2037.76,2722.0,5,6.0,0.0,6.0,6.0,1.0,1,1,3.0,0.0,0.4,0.2,0.2,0.0,6.6,5.81,3,1,0,1,Medium
907,3429.0,1714.5,3379.0,50.0,2353.96,1714.5,2,2.0,0.0,2.0,2.0,4.0,4,4,5.0,0.0,0.0,0.5,0.0,0.5,12.0,11.31,1,0,0,1,Low
908,7049.0,2349.67,3487.0,1596.0,1002.18,1966.0,3,4.0,0.0,4.0,4.0,1.0,1,1,4.0,0.0,0.0,0.0,0.0,0.33,12.33,9.87,1,0,0,2,Low
909,12704.0,2117.33,4513.0,215.0,1761.15,2067.5,6,6.0,0.0,6.0,6.0,6.0,6,6,3.0,0.0,0.17,0.17,0.33,0.5,13.17,8.47,0,0,3,3,Medium
910,14195.0,2839.0,4501.0,609.0,1479.38,3293.0,5,5.0,0.0,5.0,5.0,6.0,6,6,1.0,0.0,0.4,0.0,0.4,0.2,12.0,6.52,3,0,1,1,Medium
911,12646.0,2529.2,3546.0,534.0,1164.84,2956.0,5,6.0,0.0,6.0,6.0,1.0,1,1,3.0,0.0,0.0,0.6,0.0,0.2,6.8,9.07,1,1,0,3,Medium
912,13115.0,2623.0,4668.0,53.0,2119.47,3214.0,5,6.0,0.0,6.0,6.0,8.0,8,8,4.0,0.0,0.8,0.0,0.4,0.2,13.6,3.85,0,3,1,1,Medium
913,11723.0,2930.75,4612.0,1974.0,1243.88,2568.5,4,8.0,0.0,8.0,8.0,4.0,4,4,4.0,0.0,0.25,0.0,0.5,0.0,7.0,3.16,0,0,2,2,Medium
914,12993.0,2598.6,4762.0,432.0,1721.73,3181.0,5,9.0,0.0,9.0,9.0,2.0,2,2,2.0,0.0,0.0,0.6,0.2,0.4,10.0,9.38,1,1,1,2,Medium
915,16739.0,2092.38,3773.0,602.0,1011.11,1885.5,8,5.0,0.0,5.0,5.0,1.0,1,1,5.0,0.0,0.12,0.38,0.12,0.12,8.38,8.48,4,0,0,4,High
916,18406.0,2045.11,4616.0,10.0,1633.78,2136.0,9,6.0,0.0,6.0,6.0,3.0,3,3,2.0,0.0,0.44,0.33,0.44,0.0,9.78,5.49,3,1,3,2,High
917,16007.0,2667.83,4706.0,1413.0,1257.52,2460.0,6,6.0,0.0,6.0,6.0,7.0,7,7,2.0,0.0,0.0,0.5,0.33,0.17,8.17,7.57,1,3,0,2,Medium
918,9674.0,2418.5,4272.0,647.0,1880.34,2377.5,4,6.0,0.0,6.0,6.0,10.0,10,10,3.0,0.0,0.25,0.0,0.0,0.0,4.0,5.48,1,1,1,1,Medium
919,9074.0,2268.5,3317.0,828.0,1161.72,2464.5,4,2.0,0.0,2.0,2.0,10.0,10,10,3.0,0.0,0.0,0.5,0.0,0.5,12.0,11.05,2,1,1,0,Medium
920,5981.0,1993.67,2633.0,1673.0,553.68,1675.0,3,4.0,0.0,4.0,4.0,8.0,8,8,4.0,0.0,0.33,0.33,0.67,0.33,11.33,5.86,0,1,0,2,Low
921,11234.0,2808.5,3836.0,1316.0,1096.05,3041.0,4,1.0,0.0,1.0,1.0,5.0,5,5,3.0,0.0,0.25,0.0,0.0,0.25,17.25,2.87,0,2,1,1,Medium
922,286.0,286.0,286.0,286.0,,286.0,1,1.0,,1.0,1.0,7.0,7,7,3.0,,0.0,1.0,0.0,0.0,17.0,,0,0,0,1,Low
923,21334.0,1939.45,2759.0,1000.0,596.28,1617.0,11,1.0,0.0,1.0,1.0,2.0,2,2,4.0,0.0,0.27,0.45,0.0,0.27,12.82,8.32,2,1,3,5,High
924,15589.0,2598.17,4126.0,823.0,1090.49,2598.5,6,7.0,0.0,7.0,7.0,4.0,4,4,4.0,0.0,0.33,0.33,0.17,0.5,16.67,5.16,2,2,1,1,Medium
925,25714.0,3673.43,4968.0,1668.0,1381.78,4286.0,7,1.0,0.0,1.0,1.0,6.0,6,6,1.0,0.0,0.43,0.14,0.29,0.14,9.14,6.84,2,1,3,1,High
926,17256.0,2465.14,4157.0,364.0,1474.31,2694.0,7,6.0,0.0,6.0,6.0,5.0,5,5,1.0,0.0,0.14,0.29,0.0,0.14,9.71,7.57,1,1,4,1,High
927,6448.0,2149.33,4964.0,559.0,2444.43,925.0,3,2.0,0.0,2.0,2.0,6.0,6,6,5.0,0.0,0.0,0.0,0.33,0.33,9.33,10.07,0,1,0,2,Low
928,19199.0,2742.71,4152.0,270.0,1479.08,3523.0,7,6.0,0.0,6.0,6.0,2.0,2,2,2.0,0.0,0.57,0.14,0.29,0.14,11.14,6.31,3,3,1,0,High
929,1335.0,667.5,1264.0,71.0,843.58,667.5,2,6.0,0.0,6.0,6.0,7.0,7,7,4.0,0.0,0.0,1.0,0.5,0.0,4.0,5.66,0,2,0,0,Low
930,23861.0,2386.1,4381.0,90.0,1193.09,2311.5,10,3.0,0.0,3.0,3.0,8.0,8,8,1.0,0.0,0.4,0.2,0.3,0.1,10.8,6.39,2,2,3,3,High
931,11821.0,2364.2,4335.0,527.0,1626.88,2440.0,5,8.0,0.0,8.0,8.0,9.0,9,9,4.0,0.0,0.2,0.4,0.2,0.2,8.2,7.73,3,0,0,2,Medium
932,4120.0,1373.33,2941.0,34.0,1466.89,1145.0,3,4.0,0.0,4.0,4.0,6.0,6,6,2.0,0.0,0.33,0.33,0.67,0.33,12.67,7.64,2,0,0,1,Low
933,17358.0,2893.0,4762.0,500.0,1852.94,3550.5,6,7.0,0.0,7.0,7.0,7.0,7,7,1.0,0.0,0.0,0.5,0.17,0.17,9.0,8.56,3,1,0,2,High
934,13207.0,3301.75,4808.0,1039.0,1625.24,3680.0,4,4.0,0.0,4.0,4.0,1.0,1,1,1.0,0.0,0.25,0.25,0.0,0.5,15.5,8.23,2,1,0,1,Medium
935,16155.0,2307.86,4863.0,475.0,1591.44,2431.0,7,1.0,0.0,1.0,1.0,9.0,9,9,5.0,0.0,0.29,0.29,0.43,0.14,8.0,6.68,3,1,3,0,Medium
936,5115.0,2557.5,4916.0,199.0,3335.42,2557.5,2,6.0,0.0,6.0,6.0,6.0,6,6,1.0,0.0,0.0,0.0,0.0,1.0,22.5,0.71,0,1,0,1,Low
937,8717.0,1743.4,4849.0,73.0,2150.52,402.0,5,5.0,0.0,5.0,5.0,4.0,4,4,2.0,0.0,0.4,0.6,0.6,0.0,8.4,3.85,3,0,1,1,Medium
938,4276.0,2138.0,2375.0,1901.0,335.17,2138.0,2,9.0,0.0,9.0,9.0,10.0,10,10,3.0,0.0,0.5,0.5,0.5,0.5,13.5,6.36,2,0,0,0,Low
939,12446.0,2489.2,4671.0,515.0,1557.85,2171.0,5,9.0,0.0,9.0,9.0,9.0,9,9,5.0,0.0,0.6,0.2,0.8,0.0,7.6,3.97,1,2,0,2,Medium
940,20808.0,2312.0,4713.0,25.0,1591.43,2168.0,9,8.0,0.0,8.0,8.0,1.0,1,1,4.0,0.0,0.56,0.11,0.33,0.0,11.0,4.44,1,5,2,1,High
941,14194.0,3548.5,4430.0,2460.0,900.49,3652.0,4,7.0,0.0,7.0,7.0,2.0,2,2,5.0,0.0,0.5,0.0,0.0,0.5,17.25,2.99,2,1,0,1,Medium
942,22242.0,3177.43,4825.0,939.0,1274.6,3493.0,7,2.0,0.0,2.0,2.0,3.0,3,3,3.0,0.0,0.57,0.29,0.29,0.14,9.57,6.32,3,2,2,0,High
943,12583.0,3145.75,4537.0,1780.0,1290.91,3133.0,4,8.0,0.0,8.0,8.0,1.0,1,1,4.0,0.0,0.25,0.0,0.5,0.25,10.75,8.96,2,0,0,2,Medium
944,28010.0,2801.0,4756.0,681.0,1493.73,3129.5,10,3.0,0.0,3.0,3.0,2.0,2,2,1.0,0.0,0.2,0.1,0.3,0.1,8.6,6.42,3,2,1,4,High
945,11326.0,2265.2,4639.0,1179.0,1431.4,1639.0,5,6.0,0.0,6.0,6.0,2.0,2,2,4.0,0.0,0.4,0.4,0.6,0.0,6.6,4.39,2,1,0,2,Medium
946,8062.0,2015.5,3659.0,852.0,1257.73,1775.5,4,10.0,0.0,10.0,10.0,7.0,7,7,1.0,0.0,0.0,0.25,0.5,0.5,13.0,5.77,1,1,0,2,Medium
947,10655.0,2663.75,4134.0,150.0,1742.4,3185.5,4,7.0,0.0,7.0,7.0,10.0,10,10,3.0,0.0,0.75,0.5,0.0,0.0,11.0,6.68,3,0,1,0,Medium
948,16412.0,2051.5,4040.0,188.0,1468.92,2279.0,8,6.0,0.0,6.0,6.0,6.0,6,6,1.0,0.0,0.25,0.12,0.25,0.38,11.38,8.12,2,2,3,1,Medium
949,10484.0,1747.33,2201.0,1281.0,325.0,1711.0,6,5.0,0.0,5.0,5.0,9.0,9,9,2.0,0.0,0.17,0.33,0.17,0.17,11.33,8.33,1,2,1,2,Medium
951,2091.0,1045.5,1204.0,887.0,224.15,1045.5,2,2.0,0.0,2.0,2.0,9.0,9,9,3.0,0.0,0.5,0.5,0.0,0.5,18.0,2.83,0,1,0,1,Low
952,10566.0,1761.0,3568.0,76.0,1472.03,1541.5,6,9.0,0.0,9.0,9.0,10.0,10,10,4.0,0.0,0.33,0.0,0.0,0.5,14.83,6.27,1,1,2,2,Medium
953,13239.0,2647.8,4629.0,1543.0,1423.85,1778.0,5,7.0,0.0,7.0,7.0,9.0,9,9,1.0,0.0,0.4,0.2,0.6,0.0,6.8,4.6,0,0,2,3,Medium
954,14857.0,2122.43,4500.0,132.0,1699.04,1583.0,7,7.0,0.0,7.0,7.0,2.0,2,2,4.0,0.0,0.57,0.57,0.14,0.0,8.71,5.68,2,2,3,0,Medium
955,17244.0,2874.0,4690.0,633.0,1728.91,3173.0,6,4.0,0.0,4.0,4.0,9.0,9,9,3.0,0.0,0.17,0.33,0.17,0.5,13.67,6.65,2,1,1,2,High
956,3948.0,1316.0,2177.0,730.0,761.69,1041.0,3,5.0,0.0,5.0,5.0,3.0,3,3,2.0,0.0,0.67,0.0,0.0,0.0,15.0,2.65,1,1,1,0,Low
957,12351.0,4117.0,4916.0,3287.0,814.94,4148.0,3,6.0,0.0,6.0,6.0,3.0,3,3,3.0,0.0,0.0,0.67,0.67,0.33,12.67,8.08,2,0,0,1,Medium
958,14942.0,2988.4,4442.0,1296.0,1214.3,3176.0,5,2.0,0.0,2.0,2.0,9.0,9,9,4.0,0.0,0.4,0.2,0.2,0.2,11.6,8.2,0,2,2,1,Medium
959,30654.0,2786.73,3986.0,1340.0,771.57,2784.0,11,4.0,0.0,4.0,4.0,7.0,7,7,4.0,0.0,0.18,0.45,0.27,0.36,13.27,7.0,4,0,5,2,High
960,15819.0,3163.8,4506.0,585.0,1511.41,3421.0,5,4.0,0.0,4.0,4.0,8.0,8,8,4.0,0.0,0.2,0.4,0.4,0.6,15.8,6.53,2,1,0,2,Medium
